date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-12-14 10:00:00,1.21571,1.21501,1.21592,1.21472,1.21582,1.21511,1.21604,1.21484,9812
2020-12-14 11:00:00,1.21501,1.21546,1.216,1.21493,1.21511,1.21557,1.21612,1.21505,9902
2020-12-14 12:00:00,1.21546,1.21569,1.21702,1.21519,1.21557,1.2158,1.21714,1.21531,12011
2020-12-14 13:00:00,1.21569,1.21709,1.21762,1.21559,1.2158,1.2172,1.21774,1.21571,12262
2020-12-14 14:00:00,1.21709,1.21635,1.21709,1.2154,1.2172,1.21649,1.2172,1.21552,19991
2020-12-14 15:00:00,1.21635,1.21243,1.21654,1.21226,1.21649,1.21255,1.21668,1.21238,28163
2020-12-14 16:00:00,1.21243,1.2144,1.21468,1.21225,1.21255,1.21451,1.2148,1.21236,10667
2020-12-14 17:00:00,1.2144,1.21569,1.21598,1.21424,1.21451,1.21582,1.21611,1.21437,8645
2020-12-14 18:00:00,1.21569,1.215,1.21601,1.21464,1.21582,1.21511,1.21613,1.21478,6233
2020-12-14 19:00:00,1.215,1.21462,1.2152,1.21444,1.21511,1.21473,1.21531,1.21456,4517
2020-12-14 20:00:00,1.21462,1.21468,1.21482,1.21385,1.21473,1.21478,1.21494,1.21397,4533
2020-12-14 21:00:00,1.21468,1.21425,1.21513,1.21404,1.21478,1.21445,1.21524,1.21426,4222
2020-12-14 22:00:00,1.21425,1.2144,1.21461,1.21401,1.21445,1.21471,1.21479,1.21451,407
2020-12-14 23:00:00,1.2144,1.21479,1.21484,1.21428,1.21471,1.21494,1.21498,1.2144,3052
